"Id","Season","Week","SeasonType","StartDate","Completed","HomeTeam","HomePoints","AwayTeam","AwayClassification","AwayPoints"
"401773852","2025","8","regular","2025-10-18T17:00:00.000Z","false","Lock Haven University","","West Chester","ii",""
"401773843","2025","8","regular","2025-10-18T17:00:00.000Z","false","Slippery Rock","","Indiana-Pennsylvania","ii",""
"401773729","2025","8","regular","2025-10-18T17:00:00.000Z","false","Pace","","Southern Connecticut State","ii",""
"401773694","2025","8","regular","2025-10-18T17:00:00.000Z","false","West Virginia Wesleyan","","West Liberty","ii",""
"401774248","2025","8","regular","2025-10-18T17:00:00.000Z","false","Lagrange College","","Brevard College","iii",""
"401773457","2025","8","regular","2025-10-18T17:00:00.000Z","false","Wayne State (MI)","","Davenport","ii",""
"401773300","2025","8","regular","2025-10-18T17:00:00.000Z","false","Cortland","","Alfred University","iii",""
"401773246","2025","8","regular","2025-10-18T17:00:00.000Z","false","Hillsdale","","Northwood (MI)","ii",""
"401773096","2025","8","regular","2025-10-18T17:00:00.000Z","false","Winston-Salem","","Livingstone","ii",""
"401773090","2025","8","regular","2025-10-18T17:00:00.000Z","false","Shaw","","Johnson C Smith","ii",""
"401773062","2025","8","regular","2025-10-18T17:00:00.000Z","false","Virginia Union","","Lincoln (PA)","ii",""
"401773053","2025","8","regular","2025-10-18T17:00:00.000Z","false","Bluefield State","","Bowie State","ii",""
"401766706","2025","8","regular","2025-10-18T17:00:00.000Z","false","Amherst","","Colby College","iii",""
"401766705","2025","8","regular","2025-10-18T17:00:00.000Z","false","Bates","","Williams","iii",""
"401766704","2025","8","regular","2025-10-18T17:00:00.000Z","false","Trinity (CT)","","Middlebury","iii",""
"401766703","2025","8","regular","2025-10-18T17:00:00.000Z","false","Wesleyan University (CT)","","Bowdoin","iii",""
"401777262","2025","8","regular","2025-10-18T17:00:00.000Z","false","Carnegie Mellon","","Gettysburg","iii",""
"401777240","2025","8","regular","2025-10-18T17:00:00.000Z","false","Guilford College","","Randolph-Macon","iii",""
"401777131","2025","8","regular","2025-10-18T17:00:00.000Z","false","Kenyon","","Wabash College","iii",""
"401777098","2025","8","regular","2025-10-18T17:00:00.000Z","false","Ohio Wesleyan","","Wooster","iii",""
"401777081","2025","8","regular","2025-10-18T17:00:00.000Z","false","Depauw","","John Carroll University","iii",""
"401776988","2025","8","regular","2025-10-18T17:00:00.000Z","false","Widener","","Lebanon Valley","iii",""
"401776782","2025","8","regular","2025-10-18T17:00:00.000Z","false","Albion","","Alma","iii",""
"401776778","2025","8","regular","2025-10-18T17:00:00.000Z","false","Calvin University","","Adrian","iii",""
"401774289","2025","8","regular","2025-10-18T17:00:00.000Z","false","Christopher Newport","","Kean","iii",""
"401767700","2025","8","regular","2025-10-18T17:00:00.000Z","false","Fordham","","Dartmouth","fcs",""
"401767692","2025","8","regular","2025-10-18T17:00:00.000Z","false","Cornell","","Bucknell","fcs",""
"401806691","2025","8","regular","2025-10-18T17:00:00.000Z","false","Hamilton","","Tufts","iii",""
"401783819","2025","8","regular","2025-10-18T17:00:00.000Z","false","Trinity University TX","","Rhodes College","iii",""
"401783340","2025","8","regular","2025-10-18T17:00:00.000Z","false","Kings College (PA)","","Reading","iii",""
"401778035","2025","8","regular","2025-10-18T17:00:00.000Z","false","Belhaven","","Greensboro College","iii",""
"401778028","2025","8","regular","2025-10-18T17:00:00.000Z","false","Crown College","","Westminster College (MO)","iii",""
"401777955","2025","8","regular","2025-10-18T17:00:00.000Z","false","Lake Erie","","Walsh","ii",""
"401777604","2025","8","regular","2025-10-18T17:00:00.000Z","false","Martin Luther","","Greenville","iii",""
"401777293","2025","8","regular","2025-10-18T17:00:00.000Z","false","Westminster (PA)","","Thiel","iii",""
"401777286","2025","8","regular","2025-10-18T17:00:00.000Z","false","Saint Vincent","","Washington & Jefferson","iii",""
"401777278","2025","8","regular","2025-10-18T17:00:00.000Z","false","Waynesburg","","Geneva","iii",""
"401767606","2025","8","regular","2025-10-18T17:00:00.000Z","false","Drake","","Davidson","fcs",""
"401767722","2025","8","regular","2025-10-18T17:00:00.000Z","false","Georgetown","","Colgate","fcs",""
"401767641","2025","8","regular","2025-10-18T17:00:00.000Z","false","Presbyterian","","Stetson","fcs",""
"401767449","2025","8","regular","2025-10-18T17:00:00.000Z","false","Indiana State","","North Dakota State","fcs",""
"401767261","2025","8","regular","2025-10-18T17:00:00.000Z","false","Monmouth","","Stony Brook","fcs",""
"401767184","2025","8","regular","2025-10-18T17:00:00.000Z","false","Villanova","","Hampton","fcs",""
"401767203","2025","8","regular","2025-10-18T17:30:00.000Z","false","Gardner-Webb","","UT Martin","fcs",""
"401767532","2025","8","regular","2025-10-18T17:30:00.000Z","false","Chattanooga","","East Tennessee State","fcs",""
"401767581","2025","8","regular","2025-10-18T17:30:00.000Z","false","VMI","","Samford","fcs",""
"401774436","2025","8","regular","2025-10-18T17:30:00.000Z","false","Baldwin Wallace","","Rose-Hulman","iii",""
"401776997","2025","8","regular","2025-10-18T17:30:00.000Z","false","Stevenson","","Misericordia","iii",""
"401774402","2025","8","regular","2025-10-18T17:30:00.000Z","false","Bluffton","","Mount St. Joseph","iii",""
"401777186","2025","8","regular","2025-10-18T17:30:00.000Z","false","Ohio Northern","","Capital","iii",""
"401777203","2025","8","regular","2025-10-18T17:30:00.000Z","false","Marietta","","Muskingum University","iii",""
"401777215","2025","8","regular","2025-10-18T17:30:00.000Z","false","Otterbein","","Wilmington (OH)","iii",""
"401774411","2025","8","regular","2025-10-18T17:30:00.000Z","false","Franklin","","Manchester","iii",""
"401774418","2025","8","regular","2025-10-18T17:30:00.000Z","false","Hanover College","","Anderson (IN)","iii",""
"401767683","2025","8","regular","2025-10-18T17:30:00.000Z","false","Columbia","","Pennsylvania","fcs",""
"401776739","2025","8","regular","2025-10-18T18:00:00.000Z","false","Gustavus Adolphus","","St. Scholastica","iii",""
"401776764","2025","8","regular","2025-10-18T18:00:00.000Z","false","Carleton","","Hamline University","iii",""
"401776771","2025","8","regular","2025-10-18T18:00:00.000Z","false","Concordia Moorhead","","Saint John's (MN)","iii",""
"401776799","2025","8","regular","2025-10-18T18:00:00.000Z","false","Hope College","","Kalamazoo","iii",""
"401777015","2025","8","regular","2025-10-18T18:00:00.000Z","false","Aurora","","Concordia-Wisconsin","iii",""
"401777023","2025","8","regular","2025-10-18T18:00:00.000Z","false","Rockford","","Concordia University Chicago","iii",""
"401777036","2025","8","regular","2025-10-18T18:00:00.000Z","false","Lakeland","","Wisconsin-Lutheran","iii",""
"401777047","2025","8","regular","2025-10-18T18:00:00.000Z","false","St. Norbert","","Eureka College","iii",""
"401777246","2025","8","regular","2025-10-18T18:00:00.000Z","false","Roanoke College","","Shenandoah","iii",""
"401777307","2025","8","regular","2025-10-18T18:00:00.000Z","false","Minnesota Morris","","Northwestern (MN)","iii",""
"401777734","2025","8","regular","2025-10-18T18:00:00.000Z","false","McDaniel College","","Muhlenberg","iii",""
"401778008","2025","8","regular","2025-10-18T18:00:00.000Z","false","Bridgewater (VA)","","Gallaudet","iii",""
"401783906","2025","8","regular","2025-10-18T18:00:00.000Z","false","Rowan","","William Paterson","iii",""
"401773253","2025","8","regular","2025-10-18T18:00:00.000Z","false","East Texas Baptist University","","Hardin-Simmons","iii",""
"401773189","2025","8","regular","2025-10-18T18:00:00.000Z","false","Luther","","Simpson College (IA)","iii",""
"401773182","2025","8","regular","2025-10-18T18:00:00.000Z","false","Loras College","","Wartburg","iii",""
"401773160","2025","8","regular","2025-10-18T18:00:00.000Z","false","Dubuque","","Buena Vista","iii",""
"401773134","2025","8","regular","2025-10-18T18:00:00.000Z","false","North Greenville","","UNC Pembroke","ii",""
"401773069","2025","8","regular","2025-10-18T18:00:00.000Z","false","Virginia St","","Elizabeth City State","ii",""
"401773040","2025","8","regular","2025-10-18T18:00:00.000Z","false","Central College","","Nebraska Wesleyan","iii",""
"401766700","2025","8","regular","2025-10-18T18:00:00.000Z","false","Lake Forest College","","Grinnell","iii",""
"401766699","2025","8","regular","2025-10-18T18:00:00.000Z","false","Lawrence University","","Beloit","iii",""
"401766698","2025","8","regular","2025-10-18T18:00:00.000Z","false","Chicago","","Ripon","iii",""
"401767728","2025","8","regular","2025-10-18T18:00:00.000Z","false","Richmond","","Holy Cross","fcs",""
"401767538","2025","8","regular","2025-10-18T18:00:00.000Z","false","Northern Iowa","","South Dakota","fcs",""
"401767584","2025","8","regular","2025-10-18T18:00:00.000Z","false","The Citadel","","Western Carolina","fcs",""
"401767630","2025","8","regular","2025-10-18T18:00:00.000Z","false","Morehead State","","Marist","fcs",""
"401773366","2025","8","regular","2025-10-18T18:00:00.000Z","false","Henderson State","","Harding University","ii",""
"401773402","2025","8","regular","2025-10-18T18:00:00.000Z","false","Indianapolis","","Lincoln (MO)","ii",""
"401774353","2025","8","regular","2025-10-18T18:00:00.000Z","false","Augustana (IL)","","Carroll University (WI)","iii",""
"401774371","2025","8","regular","2025-10-18T18:00:00.000Z","false","Wheaton","","Carthage","iii",""
"401774387","2025","8","regular","2025-10-18T18:00:00.000Z","false","North Park","","North Central College","iii",""
"401774393","2025","8","regular","2025-10-18T18:00:00.000Z","false","Washington University (St. Louis)","","Elmhurst","iii",""
"401774460","2025","8","regular","2025-10-18T18:00:00.000Z","false","Austin","","McMurry","iii",""
"401776731","2025","8","regular","2025-10-18T18:00:00.000Z","false","Macalester","","Augsburg","iii",""
"401776747","2025","8","regular","2025-10-18T18:00:00.000Z","false","Bethel (MN)","","St. Olaf","iii",""
"401773890","2025","8","regular","2025-10-18T18:00:00.000Z","false","Fort Lewis","","Chadron St","ii",""
"401773875","2025","8","regular","2025-10-18T18:00:00.000Z","false","Colorado School Of Mines","","Adams State","ii",""
"401767212","2025","8","regular","2025-10-18T18:00:00.000Z","false","Lindenwood","","Tennessee Tech","fcs",""
"401773837","2025","8","regular","2025-10-18T18:00:00.000Z","false","Seton Hill","","Gannon","ii",""
"401773805","2025","8","regular","2025-10-18T18:00:00.000Z","false","Bloomsburg","","Shepherd","ii",""
"401773647","2025","8","regular","2025-10-18T18:00:00.000Z","false","Washburn","","Central Missouri","ii",""
"401773516","2025","8","regular","2025-10-18T18:00:00.000Z","false","Delta State","","Ferrum","iii",""
"401773465","2025","8","regular","2025-10-18T18:00:00.000Z","false","Grand Valley State University","","Saginaw Valley State","ii",""
"401773442","2025","8","regular","2025-10-18T18:00:00.000Z","false","Upper Iowa University","","Southwest Baptist","ii",""
"401773996","2025","8","regular","2025-10-18T18:00:00.000Z","false","Miles College","","Clark Atlanta","ii",""
"401774163","2025","8","regular","2025-10-18T18:00:00.000Z","false","Wisconsin-Oshkosh","","Wisconsin-Eau Claire","iii",""
"401774015","2025","8","regular","2025-10-18T18:00:00.000Z","false","Central State (OH)","","Kentucky Christian","",""
"401774151","2025","8","regular","2025-10-18T18:00:00.000Z","false","SUNY Maritime","","Norwich","iii",""
"401774282","2025","8","regular","2025-10-18T18:00:00.000Z","false","Sewanee","","Berry College","iii",""
"401774276","2025","8","regular","2025-10-18T18:00:00.000Z","false","Texas Lutheran","","Hendrix College","iii",""
"401774240","2025","8","regular","2025-10-18T18:00:00.000Z","false","Millsaps","","Maryville College (TN)","iii",""
"401773481","2025","8","regular","2025-10-18T18:00:00.000Z","false","Roosevelt","","Northern Michigan","ii",""
"401774223","2025","8","regular","2025-10-18T18:00:00.000Z","false","Huntingdon College (AL)","","North Carolina Wesleyan","iii",""
"401774192","2025","8","regular","2025-10-18T18:00:00.000Z","false","Wisconsin-Stevens Pt","","Wisconsin-River Falls","iii",""
"401774170","2025","8","regular","2025-10-18T18:00:00.000Z","false","Wisconsin-Platteville","","Wisconsin-Lacrosse","iii",""
"401773419","2025","8","regular","2025-10-18T18:00:00.000Z","false","McKendree","","Missouri S&T","ii",""
"401773618","2025","8","regular","2025-10-18T18:30:00.000Z","false","Northwest Missouri St","","Fort Hays State","ii",""
"401773435","2025","8","regular","2025-10-18T18:30:00.000Z","false","Truman State","","Quincy","ii",""
"401777193","2025","8","regular","2025-10-18T18:30:00.000Z","false","Heidelberg","","University of Mount Union","iii",""
"401773337","2025","8","regular","2025-10-18T19:00:00.000Z","false","Southern Arkansas","","Arkansas Tech","ii",""
"401804721","2025","8","regular","2025-10-18T19:00:00.000Z","false","Mary Hardin-Baylor","","Texas Wesleyan","",""
"401790374","2025","8","regular","2025-10-18T19:00:00.000Z","false","Black Hills State","","CSU Pueblo","ii",""
"401774002","2025","8","regular","2025-10-18T19:00:00.000Z","false","Fort Valley State","","Savannah St","ii",""
"401773952","2025","8","regular","2025-10-18T19:00:00.000Z","false","Lenoir-Rhyne","","UVA Wise","ii",""
"401773909","2025","8","regular","2025-10-18T19:00:00.000Z","false","New Mexico Highlands","","Colorado Mesa","ii",""
"401773848","2025","8","regular","2025-10-18T19:00:00.000Z","false","Kutztown University","","Millersville","ii",""
"401767100","2025","8","regular","2025-10-18T19:00:00.000Z","false","Montana","","Sacred Heart","fcs",""
"401767383","2025","8","regular","2025-10-18T19:00:00.000Z","false","Arkansas-Pine Bluff","","Grambling","fcs",""
"401767429","2025","8","regular","2025-10-18T19:00:00.000Z","false","Mississippi Valley State","","Lincoln (CA)","ii",""
"401767459","2025","8","regular","2025-10-18T19:00:00.000Z","false","Texas Southern","","Virginia University Of Lynchburg","",""
"401767505","2025","8","regular","2025-10-18T19:00:00.000Z","false","Southern Illinois","","North Dakota","fcs",""
"401773815","2025","8","regular","2025-10-18T19:00:00.000Z","false","PennWest California","","Clarion","ii",""
"401773378","2025","8","regular","2025-10-18T19:00:00.000Z","false","Southeastern Oklahoma State","","Northwestern Oklahoma State","ii",""
"401773347","2025","8","regular","2025-10-18T19:00:00.000Z","false","Arkansas-Monticello","","Ouachita Baptist","ii",""
"401766702","2025","8","regular","2025-10-18T19:00:00.000Z","false","Illinois College","","Knox College","iii",""
"401766701","2025","8","regular","2025-10-18T19:00:00.000Z","false","Monmouth (IL)","","Cornell College (IA)","iii",""
"401767197","2025","8","regular","2025-10-18T19:00:00.000Z","false","Southeast Missouri State","","Eastern Illinois","fcs",""
"401767440","2025","8","regular","2025-10-18T19:00:00.000Z","false","Illinois State","","Youngstown State","fcs",""
"401762838","2025","8","regular","2025-10-18T19:30:00.000Z","false","Ball State","","Akron","fbs",""
"401767144","2025","8","regular","2025-10-18T19:30:00.000Z","false","Campbell","","New Hampshire","fcs",""
"401783908","2025","8","regular","2025-10-18T19:30:00.000Z","false","Worcester Polytechnic Institute","","Springfield","iii",""
