"Season","Week","SeasonType","StartDate","Completed","HomeTeam","HomePoints","AwayTeam","AwayPoints"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","Bethany (WV)","6","Sewanee","41"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","Wisconsin-River Falls","45","Alma","33"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","Washington and Lee","21","Salisbury","42"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","Kean","17","SUNY Morrisville","14"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","West Liberty","21","Seton Hill","42"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","Westfield State","12","Castleton","16"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","Chowan","28","West Alabama","38"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","Anderson (IN)","7","Alfred State","6"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","Kentucky Wesleyan","7","West Florida","28"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","Shippensburg","7","Bowie State","23"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","Lawrence University","14","Martin Luther","33"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","Biddeford","56","Coast Guard","49"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","McKendree","17","Hillsdale","22"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","Christopher Newport","38","Trine University","7"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","Hendrix College","14","Maryville College (TN)","40"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","Chicago","0","Carnegie Mellon","20"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","Widener","44","Geneva","18"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","Lycoming","24","College Of New Jersey","27"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","Merrimack","31","St. Anselm","6"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","Saint Vincent","28","Hilbert College","7"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","Butler","37","Truman State","27"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","Marist","23","Bucknell","34"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","Tennessee Tech","45","Chattanooga","17"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","Indiana State","38","Eastern Illinois","14"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","Stonehill","26","Lafayette","42"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","Delaware State","37","UAlbany","32"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","Anderson (Sc)","35","ERSKINE","7"
"2025","2","regular","2025-09-06T17:00:00.000Z","true","Georgetown","31","Wagner","20"
"2025","2","regular","2025-09-06T17:30:00.000Z","true","VMI","42","Ferrum","7"
"2025","2","regular","2025-09-06T17:30:00.000Z","true","University of Mount Union","37","Wheaton","29"
"2025","2","regular","2025-09-06T17:30:00.000Z","true","Franklin","27","Ohio Northern","20"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","Washburn","7","Northwest Missouri St","34"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","Wisconsin-Stevens Pt","28","Albion","21"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","Loras College","0","Hope College","62"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","Aurora","0","Wisconsin-Platteville","41"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","Allegheny","24","Denison University","35"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","Lake Erie","6","Ferris State","63"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","St. Olaf","32","Northwestern (MN)","7"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","Hamline University","28","Crown College","21"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","Wisconsin-Lutheran","27","St. Scholastica","41"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","Wake Forest","42","Western Carolina","10"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","Augustana University (SD)","37","Jamestown College","7"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","Wisconsin-Whitewater","45","Carleton","14"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","Temple","55","Howard","7"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","Wittenberg","13","Baldwin Wallace","31"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","St. Norbert","21","Wabash College","55"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","Roosevelt","23","Quincy","21"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","Luther","3","Millikin","33"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","Wisconsin-Stout","38","Dubuque","35"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","Illinois Wesleyan","18","Central College","27"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","Winona State","21","Bemidji State","17"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","Furman","38","Presbyterian","39"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","Kentucky State","21","Albany State GA","49"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","Saginaw Valley State","49","Gannon","28"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","Benedictine University","35","Buena Vista","0"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","Grinnell","15","Macalester","20"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","Rockford","19","Beloit","15"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","Minnesota State Mankato","34","Minot State","16"
"2025","2","regular","2025-09-06T18:00:00.000Z","true","Youngstown State","56","Robert Morris","17"
"2025","2","regular","2025-09-06T18:30:00.000Z","true","Tennessee State","3","North Dakota State","59"
"2025","2","regular","2025-09-06T19:00:00.000Z","true","Lane College","15","Lincoln (MO)","27"
"2025","2","regular","2025-09-06T19:00:00.000Z","true","Willamette","17","Pomona Pitzer","41"
"2025","2","regular","2025-09-06T19:00:00.000Z","true","Clark Atlanta","17","Florida Memorial University","12"
"2025","2","regular","2025-09-06T19:00:00.000Z","true","New Mexico","32","Idaho State","22"
"2025","2","regular","2025-09-06T19:30:00.000Z","true","Cincinnati","34","Bowling Green","20"
"2025","2","regular","2025-09-06T19:30:00.000Z","true","Oregon State","27","Fresno State","36"
"2025","2","regular","2025-09-06T19:30:00.000Z","true","Ohio State","70","Grambling","0"
"2025","2","regular","2025-09-06T19:30:00.000Z","true","Tennessee","72","East Tennessee State","17"
"2025","2","regular","2025-09-06T19:30:00.000Z","true","Oregon","69","Oklahoma State","3"
"2025","2","regular","2025-09-06T19:30:00.000Z","true","Colorado","31","Delaware","7"
"2025","2","regular","2025-09-06T19:30:00.000Z","true","UTSA","36","Texas State","43"
"2025","2","regular","2025-09-06T19:30:00.000Z","true","Missouri","42","Kansas","31"
"2025","2","regular","2025-09-06T19:30:00.000Z","true","Buffalo","45","St. Francis (PA)","6"
"2025","2","regular","2025-09-06T19:30:00.000Z","true","Clemson","27","Troy","16"
"2025","2","regular","2025-09-06T19:30:00.000Z","true","Navy","38","UAB","24"
"2025","2","regular","2025-09-06T19:30:00.000Z","true","Western Michigan","30","North Texas","33"
"2025","2","regular","2025-09-06T19:30:00.000Z","true","Rutgers","45","Miami (OH)","17"
"2025","2","regular","2025-09-06T19:30:00.000Z","true","Georgia Tech","59","Gardner-Webb","12"
"2025","2","regular","2025-09-06T19:30:00.000Z","true","Samford","13","The Citadel","40"
"2025","2","regular","2025-09-06T19:30:00.000Z","true","App State","20","Lindenwood","13"
"2025","2","regular","2025-09-06T19:30:00.000Z","true","Georgia","28","Austin Peay","6"
"2025","2","regular","2025-09-06T19:30:00.000Z","true","Kentucky","23","Ole Miss","30"
"2025","2","regular","2025-09-06T19:30:00.000Z","true","Massachusetts","26","Bryant","27"
"2025","2","regular","2025-09-06T20:00:00.000Z","true","Idaho","37","St. Thomas (MN)","30"
"2025","2","regular","2025-09-06T20:00:00.000Z","true","Puget Sound","20","Lewis & Clark College","56"
"2025","2","regular","2025-09-06T20:00:00.000Z","true","Edward Waters","46","Miles College","14"
"2025","2","regular","2025-09-06T20:00:00.000Z","true","California Lutheran University","18","Pacific Lutheran","15"
"2025","2","regular","2025-09-06T20:00:00.000Z","true","Whitworth","23","Gustavus Adolphus","10"
"2025","2","regular","2025-09-06T20:00:00.000Z","true","Linfield College","14","Wisconsin-Oshkosh","31"
"2025","2","regular","2025-09-06T20:00:00.000Z","true","Ohio","17","West Virginia","10"
"2025","2","regular","2025-09-06T20:00:00.000Z","true","Wisconsin","42","Middle Tennessee","10"
"2025","2","regular","2025-09-06T20:00:00.000Z","true","Wyoming","31","Northern Iowa","7"
"2025","2","regular","2025-09-06T20:05:00.000Z","true","Western Oregon","27","Southern Oregon","7"
"2025","2","regular","2025-09-06T20:15:00.000Z","true","Florida","16","South Florida","18"
"2025","2","regular","2025-09-06T21:00:00.000Z","true","Nevada","20","Sacramento State","17"
"2025","2","regular","2025-09-06T21:00:00.000Z","true","Northern Arizona","38","Utah Tech","31"
"2025","2","regular","2025-09-06T21:00:00.000Z","true","Western Connecticut St","21","William Paterson","20"
"2025","2","regular","2025-09-06T21:00:00.000Z","true","Southern Miss","38","Jackson State","20"
"2025","2","regular","2025-09-06T21:00:00.000Z","true","Arkansas","56","Arkansas State","14"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","UVA Wise","24","Newberry","31"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","Hampton","27","Elizabeth City State","20"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","Marshall","20","Missouri State","21"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","Florida Atlantic","56","Florida A&M","14"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","Savannah St","13","Shorter","0"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","Elon","55","Davidson","7"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","Allen","17","Livingstone","28"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","Greeneville","7","Lenoir-Rhyne","28"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","Lock Haven University","16","Glenville State","13"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","Utah","63","Cal Poly","9"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","Wheeling","15","Walsh","31"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","Berry College","58","Huntingdon College (AL)","28"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","Southwest Minnesota State","3","Minnesota State Moorhead","51"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","UNC Pembroke","31","Fayetteville State","24"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","East Carolina","56","Campbell","3"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","Stetson","59","Warner University","13"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","New Hampshire","19","Holy Cross","16"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","California","35","Texas Southern","3"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","William & Mary","28","Maine","27"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","Stony Brook","17","Rhode Island","31"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","Villanova","24","Colgate","17"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","Wofford","10","Richmond","14"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","Fordham","28","Monmouth","49"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","Wilmington (OH)","59","Wooster","35"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","Old Dominion","54","North Carolina Central","6"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","Norfolk State","34","Virginia St","31"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","Eastern Kentucky","20","Houston Christian","10"
"2025","2","regular","2025-09-06T22:00:00.000Z","true","Worcester Polytechnic Institute","9","Rensselaer","26"
"2025","2","regular","2025-09-06T22:30:00.000Z","true","Mars Hill","25","Winston-Salem","28"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Tuskegee","33","Central State (OH)","0"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Grand Valley State University","48","Black Hills State","36"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Northeastern State","24","Missouri S&T","27"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Southwest Baptist","31","Missouri Southern State","38"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Southern","7","Alabama State","30"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Toledo","45","Western Kentucky","21"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Sioux Falls","42","Northern State","28"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","McMurry","19","Southwestern University","27"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Lakeland","40","Carthage","51"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Tarleton State","59","Mississippi Valley State","3"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","North Dakota","50","Portland State","20"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Alabama A&M","41","Alcorn State","31"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Nicholls","10","West Georgia","34"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Lamar","20","South Dakota","13"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Austin","10","Kalamazoo","14"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Guilford College","7","Greensboro College","21"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Central Arkansas","41","Arkansas-Pine Bluff","17"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Valparaiso","7","Adrian","10"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Centre College Kentucky","23","Hanover College","15"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Bridgewater (VA)","27","Stevenson","32"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Eureka College","14","Knox College","13"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Ripon","19","North Park","35"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Simpson College (IA)","41","Augustana (IL)","42"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Rose-Hulman","0","Depauw","40"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Delta State","41","North Greenville","9"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Southeast Missouri State","30","North Alabama","21"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Bluffton","20","Kenyon","17"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Mary Hardin-Baylor","30","Bethel University Tennessee","23"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Prairie View A&M","21","UT Rio Grande Valley","27"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Miami","45","Bethune-Cookman","3"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Charlotte","3","North Carolina","20"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","UCF","68","North Carolina A&T","7"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Muskingum University","27","Mount St. Joseph","33"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Murray State","24","SE Louisiana","45"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Georgia State","16","Memphis","38"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Kansas State","21","Army","24"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Wayne State (NE)","42","University of Mary","7"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","South Alabama","31","Tulane","33"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Illinois State","41","Morehead State","13"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Morgan State","22","Towson","27"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Rice","9","Houston","35"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Eastern Michigan","23","Long Island University","28"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","South Carolina","38","South Carolina State","10"
"2025","2","regular","2025-09-06T23:00:00.000Z","true","Colorado State","21","Northern Colorado","17"
"2025","2","regular","2025-09-06T23:30:00.000Z","true","Virginia Tech","20","Vanderbilt","44"
"2025","2","regular","2025-09-06T23:30:00.000Z","true","Nebraska","68","Akron","0"
"2025","2","regular","2025-09-06T23:30:00.000Z","true","Purdue","34","Southern Illinois","17"
"2025","2","regular","2025-09-06T23:30:00.000Z","true","Mississippi State","24","Arizona State","20"
